49.095676 -19.864574 0.017997
47.504845 -18.260710 0.054064
46.876106 -17.626820 0.068319
46.261520 -17.007196 0.082252
44.767265 -17.534771 0.859946
44.626469 -17.584482 0.933225
43.861317 -17.854633 1.331453
43.576351 -17.955246 1.479764
43.098988 -18.123789 1.728211
42.694736 -18.266518 1.938606
41.809196 -18.579174 2.399490
40.257256 -19.127115 3.207206
34.140602 -21.286713 6.390653
33.013744 -21.684570 6.977133
32.346893 -21.920013 7.324199
31.792999 -22.115576 7.612477
31.434008 -22.242325 7.799316
30.841091 -22.451664 8.107903
30.806622 -22.463835 8.125843
29.917536 -22.777742 8.588573
28.250757 -23.366230 9.456059
27.481491 -23.637835 9.856427
26.634867 -23.936752 10.297058
24.428932 -24.715599 11.445148
22.102571 -25.536964 12.655916
21.045244 -25.910273 13.206208
20.392063 -26.140890 13.546161
20.105564 -26.242044 13.695271
18.944548 -26.651962 14.299530
17.667028 -27.103014 14.964422
17.182459 -27.274099 15.216619
16.829182 -27.398830 15.400485
15.468741 -27.879160 16.108534
13.475991 -28.582737 17.145672
12.251666 -29.015007 17.782879
11.180113 -29.393339 18.340574
11.092954 -29.424112 18.385937
10.740541 -29.548538 18.569351
8.791594 -30.236650 19.583693
8.732697 -30.257444 19.614346
8.489794 -30.343206 19.740767
7.856594 -30.566769 20.070318
7.480538 -30.699543 20.266039
7.038508 -30.855610 20.496096
6.053792 -31.203281 21.008596
4.526580 -31.742493 21.803442
4.357537 -31.802176 21.891420
3.511695 -32.100815 22.331644
3.443199 -32.125000 22.367292
2.783741 -32.357834 22.710512
1.680103 -32.747494 23.284906
1.507020 -32.808605 23.374989
-0.424231 -33.490471 24.380119
-3.726112 -34.656261 26.098602
-4.001376 -34.753448 26.241865
-4.067107 -34.776657 26.276075
-4.621764 -34.972488 26.564751
-6.035284 -35.471558 27.300425
-6.085109 -35.489151 27.326357
-6.620425 -35.678154 27.604965
-7.556715 -36.008728 28.092262
-7.707868 -36.062096 28.170931
-7.755125 -36.078781 28.195526
-8.220560 -36.243111 28.437765
-8.365390 -36.294247 28.513142
-8.532530 -36.353260 28.600130
-8.729547 -36.422821 28.702669
-11.353815 -37.349369 30.068485
-11.594216 -37.434246 30.193604
-12.274908 -37.674576 30.547874
-13.487015 -38.102531 31.178722
-16.058372 -39.010399 32.516998
-17.755648 -39.609653 33.400356
-19.403137 -40.191330 34.257801
-23.570421 -41.662666 36.426689
-23.915409 -41.784470 36.606239
-24.748402 -42.078571 37.039776
-24.893602 -42.129837 37.115345
-25.122547 -42.210670 37.234501
-26.285822 -42.621387 37.839935
-26.459778 -42.682804 37.930470
-26.796185 -42.801579 38.105553
-29.742851 -43.841953 39.639164
-30.251497 -44.021542 39.903893
-30.423443 -44.082249 39.993382
-31.474918 -44.453491 40.540627
-31.950979 -44.621574 40.788395
-33.213428 -45.067307 41.445442
-34.363522 -45.473370 42.044014
-34.986992 -45.693497 42.368504
-36.240139 -46.135944 43.020710
-36.530426 -46.238434 43.171791
-38.394009 -46.896408 44.141705
