0.009283 -52.872658 132.001816
0.012255 -52.511650 132.002396
0.021872 -51.343445 132.004272
0.038963 -49.267342 132.007614
0.047817 -48.191841 132.009354
0.055720 -47.231869 132.010895
0.067453 -45.806576 132.013184
0.073883 -45.025497 132.014435
0.082276 -44.006016 132.016083
0.099028 -41.971107 132.019363
0.122867 -39.075375 132.024033
0.128270 -38.418980 132.025085
0.128908 -38.341534 132.025208
0.131503 -38.026260 132.025711
0.132071 -37.957333 132.025818
0.136018 -37.477798 132.026596
0.137131 -37.342655 132.026810
0.160799 -34.467663 132.031433
0.175240 -32.713455 132.034256
0.176222 -32.594200 132.034454
0.177590 -32.427971 132.034729
0.190069 -30.912193 132.037170
0.202218 -29.436369 132.039551
0.214807 -27.907110 132.042007
0.230682 -25.978741 132.045120
0.234647 -25.497169 132.045898
0.249022 -23.750965 132.048706
0.261949 -22.180716 132.051239
0.263912 -21.942196 132.051620
0.287066 -19.129635 132.056152
0.299196 -17.656263 132.058533
0.306404 -16.780685 132.059937
0.311181 -16.200344 132.060867
0.319812 -15.151883 132.062561
0.329759 -13.943619 132.064514
0.350023 -11.482185 132.068481
0.356185 -10.733638 132.069687
0.373872 -8.585196 132.073151
0.396783 -5.802076 132.077637
0.417647 -3.267689 132.081726
1.144467 -3.301954 133.156891
1.300515 -3.309311 133.387726
1.797256 -3.332729 134.122543
2.945589 -3.386866 135.821228
3.772613 -3.425856 137.044617
4.534641 -3.461781 138.171860
7.106930 -3.583049 141.976959
7.626882 -3.607561 142.746109
8.859813 -3.665687 144.569946
9.196771 -3.681572 145.068390
10.471306 -3.741659 146.953766
10.071562 -4.008543 146.473663
10.070655 -5.338504 146.035904
9.906355 -4.609147 144.933838
9.777905 -4.038931 144.072235
9.687805 -3.638962 143.467880
9.658424 -3.508537 143.270798
9.655774 -3.496771 143.253021
9.567132 -3.103273 142.658432
9.549817 -3.026408 142.542282
9.337616 -2.084408 141.118896
9.333818 -2.067549 141.093430
9.121441 -1.124766 139.668869
9.036534 -0.747850 139.099335
8.933751 -0.291575 138.409897
8.788793 -0.171024 138.470108
7.400245 0.983732 139.046921
7.069237 1.259008 139.184433
6.766108 1.511099 139.310364
5.992929 2.154096 139.631546
4.526931 3.373261 140.240540
4.286688 3.573054 140.340332
4.284840 3.574591 140.341095
4.232090 3.618459 140.363007
4.101803 3.726810 140.417130
3.979388 3.828614 140.467987
3.812414 3.967474 140.537354
3.556603 4.180214 140.643616
3.447304 4.271110 140.689026
3.305828 4.388765 140.747803
2.872325 4.749279 140.927887
2.527983 5.035643 141.070923
1.438563 5.941636 141.523483
