-20.299952 48.822872 132.011002
-19.193254 45.588520 132.044357
-18.810913 44.471119 132.055878
-18.027418 42.181335 132.079498
-17.987816 42.065598 132.080688
-17.249220 39.907032 132.102951
-16.617523 38.060883 132.121994
-16.562637 37.900478 132.123642
-15.824474 35.743179 132.145889
-14.438751 31.693365 132.187668
-14.071067 30.618797 132.198746
-14.044179 30.540216 132.199554
-13.852931 29.981289 132.205322
-13.649824 29.387705 132.211441
-13.138456 27.893217 132.226852
-12.104829 24.872412 132.258011
-11.817286 24.032057 132.266678
-11.204888 22.242310 132.285141
-10.285595 19.555651 132.312851
-9.378650 16.905077 132.340195
-8.981708 15.745003 132.352158
-10.172484 16.716249 133.197266
-11.558570 17.846798 134.180984
-12.343321 18.486874 134.737930
-12.977674 19.004278 135.188141
-13.097672 19.102154 135.273300
-13.953048 19.799833 135.880371
-17.307442 22.535816 138.261032
-18.947006 23.873112 139.424652
-19.389071 24.233677 139.738388
-19.894585 24.645994 140.097153
-20.204485 24.898762 140.317093
-20.654533 25.265841 140.636505
-22.646767 26.890787 142.050415
-22.936678 27.127251 142.256165
-23.024420 27.198816 142.318436
-24.298788 28.238243 143.222870
-26.097950 29.705713 144.499756
-27.368471 30.742002 145.401459
-27.423494 30.786882 145.440506
-27.674702 30.991777 145.618790
-27.692196 31.006046 145.631210
-28.174786 31.399666 145.973709
-29.211727 32.245438 146.709641
-29.571800 32.539127 146.965195
-30.542341 33.330742 147.654007
-30.597755 33.375938 147.693329
-31.899822 34.437958 148.617416
-32.076794 34.582302 148.743011
-33.093002 35.411163 149.464233
-34.349548 36.436054 150.356018
-35.062778 37.017796 150.862213
-36.057266 37.828941 151.568008
-36.328873 38.050476 151.760773
-36.900890 38.517036 152.166748
-37.075245 38.659248 152.290497
-38.096947 39.492588 153.015610
-38.295975 39.654922 153.156860
-38.540157 39.854088 153.330154
-38.632126 39.929100 153.395432
-40.137798 41.157188 154.464020
-40.715054 41.628021 154.873703
-41.247845 42.062588 155.251831
-43.768871 44.118839 157.041031
