-0.157002 52.883602 132.000381
-0.383624 51.272144 132.000931
-0.453326 50.776516 132.001099
-0.568188 49.959759 132.001373
-0.625178 49.554516 132.001511
-0.627421 49.538570 132.001511
-0.689071 49.100185 132.001663
-1.715674 41.800266 132.004150
-1.787959 41.286266 132.004333
-1.935085 40.240086 132.004684
-2.055303 39.385246 132.004974
-2.127673 38.870640 132.005157
-2.364938 37.183510 132.005737
-2.701199 34.792439 132.006561
-2.754967 34.410107 132.006699
-2.760504 34.370735 132.006714
-2.927134 33.185875 132.007126
-3.108276 31.897818 132.007568
-3.424816 29.646982 132.008331
-3.532146 28.883780 132.008591
-3.771914 27.178852 132.009171
-3.835273 26.728325 132.009323
-4.588438 21.372747 132.011154
-5.303860 16.285559 132.012894
-5.399436 15.605939 132.013123
-5.148628 15.219603 131.428787
-4.971692 14.947057 131.016556
-4.815747 14.706846 130.653229
-4.848411 14.610876 130.709595
-3.502631 14.274035 129.996445
-3.299769 14.223259 129.888947
-1.013388 13.650990 128.677353
-0.334237 13.481001 128.317459
3.302544 12.570734 126.390259
3.133444 12.636963 126.343857
2.861264 12.743563 126.269173
2.198224 13.003245 126.087234
2.155881 13.019829 126.075615
2.411861 12.617517 125.579147
2.714108 12.142492 124.992950
2.761247 12.068407 124.901527
2.765617 12.061538 124.893051
3.042363 11.626591 124.356316
3.155063 11.449467 124.137741
3.379256 11.097115 123.702927
3.400214 11.064176 123.662277
3.636594 10.692671 123.203827
4.010840 10.104488 122.477989
4.308188 9.637162 121.901291
