-0.173628 52.886150 0.013653
-0.483504 50.898239 0.038020
-0.553821 50.447136 0.043550
-1.175051 46.461830 0.092401
-1.335318 45.433689 0.105003
-1.390175 45.081768 0.109317
-1.411611 44.944252 0.111003
-1.654800 43.384151 0.130126
-1.673493 43.264236 0.131596
-1.791540 42.506943 0.140878
-1.809602 42.391071 0.142299
-2.125367 40.365379 0.167129
-2.150603 40.203484 0.169113
-2.211474 39.812988 0.173900
-2.266139 39.462303 0.178199
-2.568744 37.521038 0.201994
-2.716902 36.570572 0.213645
-2.778545 36.175125 0.218492
-3.051765 34.422367 0.239977
-3.156851 33.748222 0.248240
-3.170818 33.658619 0.249338
-3.234320 33.251244 0.254332
-3.296519 32.852230 0.259223
-3.397572 32.203957 0.267169
-3.466775 31.760006 0.272611
-3.502714 31.529448 0.275437
-3.756662 29.900326 0.295406
-3.844922 29.334127 0.302347
-3.886702 29.066097 0.305632
-3.942500 28.708145 0.310020
-3.959303 28.600346 0.311341
-4.063474 27.932070 0.319533
-4.433553 25.557943 0.348634
-4.605269 24.456354 0.362137
-4.835198 22.981318 0.380218
-5.131851 21.078234 0.403545
-5.340495 19.739744 0.419952
-5.343346 19.721453 0.420176
-5.422892 19.211151 0.426431
-5.769485 16.987694 0.453686
-6.190282 14.288199 0.486775
-6.199517 14.228955 0.487501
-6.267576 13.792342 0.492853
-6.374436 13.106814 0.501256
-6.927219 9.560612 0.544724
-6.938092 9.490861 0.545579
-7.002418 9.078198 0.550638
-7.130497 8.256547 0.560709
-7.157187 8.085323 0.562808
-7.324296 7.013288 0.575949
-7.491078 5.943351 0.589064
-7.495514 5.914891 0.589413
-7.670448 4.792662 0.603169
-7.675266 4.761750 0.603547
-8.195662 1.423313 0.644469
-8.780628 -2.329349 0.690468
-8.964177 -3.506847 0.704901
-8.969625 -3.541790 0.705330
-9.815237 -8.966552 0.771825
-9.955335 -7.719318 0.721619
-10.036591 -6.995934 0.692501
-10.067780 -6.718274 0.681324
-10.146287 -6.019357 0.653190
-10.293394 -4.709718 0.600473
-10.471553 -3.123645 0.536628
-10.478373 -3.062933 0.534184
-10.539816 -2.515925 0.512165
-10.545372 -2.466459 0.510174
-10.631893 -1.696200 0.479169
-10.689806 -1.180626 0.458415
-10.813060 -0.083346 0.414246
-10.816240 -0.055031 0.413106
-10.878690 0.500930 0.390727
-10.885183 0.558736 0.388400
-11.053177 2.054314 0.328198
-11.123754 2.682627 0.302906
-11.138467 2.813617 0.297633
-11.170546 3.099201 0.286137
-11.276363 4.041254 0.248217
-11.413907 5.265754 0.198926
-11.425285 5.367052 0.194849
-11.463881 5.710649 0.181018
-11.507015 6.094664 0.165560
-11.541476 6.401458 0.153210
-11.600945 6.930892 0.131899
-11.696895 7.785093 0.097514
-11.702670 7.836506 0.095445
-11.781318 8.536675 0.067261
-11.868910 9.316469 0.035871
-11.958222 10.111583 0.003865
-12.098416 11.359676 -0.046375
-12.146258 11.785591 -0.063519
-12.233597 12.563128 -0.094818
-12.556355 15.436519 -0.210481
-12.717580 16.871834 -0.268258
-12.734135 17.019213 -0.274190
-12.832753 17.897173 -0.309531
-12.897564 18.474157 -0.332757
-12.917082 18.647915 -0.339751
-12.921606 18.688192 -0.341372
-12.936958 18.824867 -0.346874
-12.954595 18.981878 -0.353194
-12.987736 19.276924 -0.365071
-12.999656 19.383047 -0.369343
-13.055702 19.882004 -0.389427
-13.108823 20.354912 -0.408463
-13.277025 21.852348 -0.468740
-13.518579 24.002800 -0.555303
-13.561574 24.385569 -0.570711
-13.629866 24.993546 -0.595184
-13.676966 25.412861 -0.612063
-13.680760 25.446644 -0.613423
-13.742629 25.997435 -0.635594
-13.767178 26.215979 -0.644391
-13.816705 26.656897 -0.662140
-13.952669 27.867336 -0.710864
-13.956542 27.901815 -0.712252
-13.999887 28.287706 -0.727785
-14.078271 28.985521 -0.755875
-14.089429 29.084856 -0.759873
-14.117042 29.330677 -0.769769
-14.214961 30.202412 -0.804859
-14.236035 30.390028 -0.812411
-14.281336 30.793320 -0.828645
-14.366549 31.551943 -0.859182
-14.531191 33.017677 -0.918183
-14.620217 33.810246 -0.950086
-14.692564 34.454319 -0.976013
-14.825850 35.640915 -1.023777
-14.845946 35.819817 -1.030978
-15.022742 37.393764 -1.094335
-15.064669 37.767021 -1.109360
-15.164556 38.656269 -1.145155
-15.179823 38.792187 -1.150626
-15.219713 39.147312 -1.164921
-15.270400 39.598560 -1.183086
-15.454010 41.233170 -1.248884
-15.834576 44.621189 -1.385263
-15.849978 44.758316 -1.390783
-15.884710 45.067516 -1.403230
-15.886026 45.079231 -1.403701
-15.904654 45.245064 -1.410377
-15.969346 45.820995 -1.433560
-16.098614 46.971817 -1.479884
-16.311298 48.865265 -1.556102
-16.349335 49.203888 -1.569733
-16.441074 50.020615 -1.602609
-16.643499 51.822723 -1.675150
-16.648214 51.864700 -1.676839
-16.652872 51.906166 -1.678508
-16.787119 53.101303 -1.726617
-16.811592 53.319180 -1.735387
-16.851662 53.675903 -1.749746
-16.872894 53.864929 -1.757355
-17.064634 55.571915 -1.826067
-17.085732 55.759739 -1.833628
-17.092634 55.821194 -1.836102
-17.092657 55.821400 -1.836110
-17.133724 56.187000 -1.850827
-17.381083 58.389126 -1.939470
