48.763039 -20.619366 109.998299
48.401066 -20.604734 109.997749
47.989872 -20.588114 109.997131
47.197533 -20.556087 109.995934
46.993038 -20.547821 109.995628
44.524014 -20.448021 109.991898
42.752865 -19.544531 111.005814
40.357407 -18.322573 112.377121
40.248360 -18.266945 112.439545
40.035210 -18.158213 112.561569
39.264397 -17.765009 113.002831
39.206059 -17.735249 113.036224
38.701954 -17.478098 113.324806
38.649055 -17.451115 113.355087
38.101528 -17.171812 113.668526
37.984467 -17.112099 113.735535
36.380539 -16.293911 114.653725
36.362103 -16.284508 114.664276
35.531769 -15.860942 115.139610
35.084469 -15.632769 115.395668
34.639526 -15.405797 115.650383
34.605015 -15.388192 115.670143
34.493813 -15.331467 115.733803
34.285851 -15.225383 115.852852
34.262653 -15.213550 115.866135
34.195854 -15.179474 115.904373
33.856205 -15.006213 116.098808
32.808231 -14.471627 116.698730
31.415318 -13.761081 117.496124
30.747940 -13.420642 117.878174
30.648691 -13.370014 117.934990
30.611668 -13.351129 117.956184
30.601236 -13.345807 117.962158
30.327116 -13.205975 118.119080
30.095201 -13.087671 118.251839
29.916517 -12.996522 118.354126
29.641399 -12.856180 118.511620
29.638947 -12.854929 118.513023
29.556808 -12.813029 118.560043
28.893642 -12.474738 118.939682
28.884617 -12.470135 118.944847
28.379425 -12.212428 119.234047
28.013433 -12.025730 119.443565
26.673525 -11.342222 120.210609
25.158154 -10.569208 121.078102
24.939245 -10.457540 121.203423
24.053885 -10.005904 121.710258
23.572960 -9.760577 121.985573
23.535448 -9.741442 122.007050
23.388195 -9.666327 122.091347
23.276220 -9.609207 122.155449
22.863207 -9.398522 122.391884
21.519810 -8.713236 123.160927
21.494612 -8.700381 123.175354
20.878794 -8.386244 123.527885
20.853760 -8.373473 123.542213
20.650476 -8.269775 123.658585
17.426336 -6.625093 125.504280
15.722656 -5.756020 126.479576
15.340982 -5.561322 126.698067
15.948293 -5.159203 127.071053
16.319113 -4.913672 127.298798
